Date,Jacket,Date,Coat,Date,Puffer,Date,FieldJacket,Date,Cardigan
2020-01-28,0.17611,2020-01-28,0.41028,2020-01-28,0.89687,2020-01-28,0.05345,2020-01-28,0.26141
2020-01-29,0.19479,2020-01-29,0.43648,2020-01-29,0.84105,2020-01-29,0.05359,2020-01-29,0.25284
2020-01-30,0.19172,2020-01-30,0.42951,2020-01-30,0.80627,2020-01-30,0.0508,2020-01-30,0.25214
2020-01-31,0.17095,2020-01-31,0.37655,2020-01-31,0.73296,2020-01-31,0.04557,2020-01-31,0.22894
2020-02-01,0.19116,2020-02-01,0.42812,2020-02-01,0.78244,2020-02-01,0.05296,2020-02-01,0.24657
2020-02-02,0.21723,2020-02-02,0.48464,2020-02-02,0.85199,2020-02-02,0.06153,2020-02-02,0.2826
2020-02-03,0.19235,2020-02-03,0.40881,2020-02-03,0.83143,2020-02-03,0.05491,2020-02-03,0.2557
2020-02-04,0.18043,2020-02-04,0.40414,2020-02-04,0.84412,2020-02-04,0.0561,2020-02-04,0.25417
2020-02-05,0.18747,2020-02-05,0.38435,2020-02-05,0.91667,2020-02-05,0.05268,2020-02-05,0.24183
2020-02-06,0.1706,2020-02-06,0.36797,2020-02-06,0.90663,2020-02-06,0.05352,2020-02-06,0.24016
2020-02-07,0.16733,2020-02-07,0.35968,2020-02-07,0.76906,2020-02-07,0.04969,2020-02-07,0.22357
2020-02-08,0.19521,2020-02-08,0.44108,2020-02-08,0.84607,2020-02-08,0.04773,2020-02-08,0.26915
2020-02-09,0.2304,2020-02-09,0.53503,2020-02-09,0.89186,2020-02-09,0.05624,2020-02-09,0.30539
2020-02-10,0.22845,2020-02-10,0.48854,2020-02-10,0.78174,2020-02-10,0.0616,2020-02-10,0.29981
2020-02-11,0.2518,2020-02-11,0.52102,2020-02-11,0.75435,2020-02-11,0.07192,2020-02-11,0.32811
2020-02-12,0.26162,2020-02-12,0.54437,2020-02-12,0.67964,2020-02-12,0.07958,2020-02-12,0.32971
2020-02-13,0.26399,2020-02-13,0.54639,2020-02-13,0.63852,2020-02-13,0.07826,2020-02-13,0.35829
2020-02-14,0.27417,2020-02-14,0.5666,2020-02-14,0.55754,2020-02-14,0.08265,2020-02-14,0.3134
2020-02-15,0.33585,2020-02-15,0.61504,2020-02-15,0.55538,2020-02-15,0.08174,2020-02-15,0.35383
2020-02-16,0.32246,2020-02-16,0.61476,2020-02-16,0.69706,2020-02-16,0.08286,2020-02-16,0.36233
2020-02-17,0.28622,2020-02-17,0.54597,2020-02-17,0.71198,2020-02-17,0.07645,2020-02-17,0.32755
2020-02-18,0.255,2020-02-18,0.53447,2020-02-18,0.66981,2020-02-18,0.08223,2020-02-18,0.31487
2020-02-19,0.25472,2020-02-19,0.51119,2020-02-19,0.5719,2020-02-19,0.07547,2020-02-19,0.30058
2020-02-20,0.24392,2020-02-20,0.49746,2020-02-20,0.51231,2020-02-20,0.07234,2020-02-20,0.31459
2020-02-21,0.22894,2020-02-21,0.45857,2020-02-21,0.42805,2020-02-21,0.07645,2020-02-21,0.26476
2020-02-22,0.26281,2020-02-22,0.50164,2020-02-22,0.42589,2020-02-22,0.06537,2020-02-22,0.28281
2020-02-23,0.24922,2020-02-23,0.5105,2020-02-23,0.46136,2020-02-23,0.07603,2020-02-23,0.30023
2020-02-24,0.23709,2020-02-24,0.44784,2020-02-24,0.40261,2020-02-24,0.0761,2020-02-24,0.28929
2020-02-25,0.25354,2020-02-25,0.45328,2020-02-25,0.4093,2020-02-25,0.0869,2020-02-25,0.30023
2020-02-26,0.26685,2020-02-26,0.50074,2020-02-26,0.41097,2020-02-26,0.09415,2020-02-26,0.30727
2020-02-27,0.27424,2020-02-27,0.48826,2020-02-27,0.38986,2020-02-27,0.10328,2020-02-27,0.30936
2020-02-28,0.25549,2020-02-28,0.48645,2020-02-28,0.3647,2020-02-28,0.09331,2020-02-28,0.29947
2020-02-29,0.28699,2020-02-29,0.48722,2020-02-29,0.36602,2020-02-29,0.10077,2020-02-29,0.3063
2020-03-01,0.32239,2020-03-01,0.59211,2020-03-01,0.40421,2020-03-01,0.12307,2020-03-01,0.37808
2020-03-02,0.29145,2020-03-02,0.50241,2020-03-02,0.39592,2020-03-02,0.11262,2020-03-02,0.33996
2020-03-03,0.2849,2020-03-03,0.53085,2020-03-03,0.41146,2020-03-03,0.10899,2020-03-03,0.36093
2020-03-04,0.28769,2020-03-04,0.52067,2020-03-04,0.43892,2020-03-04,0.11116,2020-03-04,0.35536
2020-03-05,0.27263,2020-03-05,0.49342,2020-03-05,0.40881,2020-03-05,0.10105,2020-03-05,0.33445
2020-03-06,0.26413,2020-03-06,0.47133,2020-03-06,0.37787,2020-03-06,0.10865,2020-03-06,0.31487
2020-03-07,0.29988,2020-03-07,0.5597,2020-03-07,0.37801,2020-03-07,0.11938,2020-03-07,0.34581
2020-03-08,0.36156,2020-03-08,0.62953,2020-03-08,0.37592,2020-03-08,0.14147,2020-03-08,0.40603
2020-03-09,0.34595,2020-03-09,0.61915,2020-03-09,0.37097,2020-03-09,0.16273,2020-03-09,0.40972
2020-03-10,0.33647,2020-03-10,0.57594,2020-03-10,0.35383,2020-03-10,0.15841,2020-03-10,0.37641
2020-03-11,0.31598,2020-03-11,0.5197,2020-03-11,0.37146,2020-03-11,0.13938,2020-03-11,0.38372
2020-03-12,0.31382,2020-03-12,0.48185,2020-03-12,0.33787,2020-03-12,0.13053,2020-03-12,0.37717
2020-03-13,0.2849,2020-03-13,0.46561,2020-03-13,0.33431,2020-03-13,0.12245,2020-03-13,0.35926
2020-03-14,0.3017,2020-03-14,0.48004,2020-03-14,0.32337,2020-03-14,0.12384,2020-03-14,0.36107
2020-03-15,0.34205,2020-03-15,0.51133,2020-03-15,0.37564,2020-03-15,0.14154,2020-03-15,0.39474
2020-03-16,0.29647,2020-03-16,0.45746,2020-03-16,0.39411,2020-03-16,0.13206,2020-03-16,0.37229
2020-03-17,0.29633,2020-03-17,0.45551,2020-03-17,0.34498,2020-03-17,0.13966,2020-03-17,0.37369
2020-03-18,0.31389,2020-03-18,0.50199,2020-03-18,0.30671,2020-03-18,0.15423,2020-03-18,0.40101
2020-03-19,0.29863,2020-03-19,0.45028,2020-03-19,0.29807,2020-03-19,0.13861,2020-03-19,0.35187
2020-03-20,0.27821,2020-03-20,0.45077,2020-03-20,0.25235,2020-03-20,0.13171,2020-03-20,0.34937
2020-03-21,0.3378,2020-03-21,0.49196,2020-03-21,0.21479,2020-03-21,0.1421,2020-03-21,0.36644
2020-03-22,0.37069,2020-03-22,0.57231,2020-03-22,0.209,2020-03-22,0.1628,2020-03-22,0.44645
2020-03-23,0.33912,2020-03-23,0.53977,2020-03-23,0.21618,2020-03-23,0.16356,2020-03-23,0.43815
2020-03-24,0.32915,2020-03-24,0.53949,2020-03-24,0.19897,2020-03-24,0.16796,2020-03-24,0.45871
2020-03-25,0.32776,2020-03-25,0.51071,2020-03-25,0.17597,2020-03-25,0.15485,2020-03-25,0.44157
2020-03-26,0.32128,2020-03-26,0.44742,2020-03-26,0.15938,2020-03-26,0.14879,2020-03-26,0.41941
2020-03-27,0.28434,2020-03-27,0.40888,2020-03-27,0.15402,2020-03-27,0.13213,2020-03-27,0.34874
2020-03-28,0.31508,2020-03-28,0.40686,2020-03-28,0.1644,2020-03-28,0.12677,2020-03-28,0.36282
2020-03-29,0.32839,2020-03-29,0.42003,2020-03-29,0.18949,2020-03-29,0.13618,2020-03-29,0.3946
2020-03-30,0.29696,2020-03-30,0.41425,2020-03-30,0.17681,2020-03-30,0.13032,2020-03-30,0.41864
2020-03-31,0.30414,2020-03-31,0.38679,2020-03-31,0.15367,2020-03-31,0.13332,2020-03-31,0.39731
2020-04-01,0.29981,2020-04-01,0.39237,2020-04-01,0.15534,2020-04-01,0.13673,2020-04-01,0.39306
2020-04-02,0.30678,2020-04-02,0.37292,2020-04-02,0.15423,2020-04-02,0.13276,2020-04-02,0.37564
2020-04-03,0.28044,2020-04-03,0.35222,2020-04-03,0.14691,2020-04-03,0.12098,2020-04-03,0.34198
2020-04-04,0.28525,2020-04-04,0.37585,2020-04-04,0.14398,2020-04-04,0.11122,2020-04-04,0.35717
2020-04-05,0.31466,2020-04-05,0.37592,2020-04-05,0.16482,2020-04-05,0.12823,2020-04-05,0.3992
2020-04-06,0.28434,2020-04-06,0.35794,2020-04-06,0.1651,2020-04-06,0.12182,2020-04-06,0.39669
2020-04-07,0.30211,2020-04-07,0.347,2020-04-07,0.15262,2020-04-07,0.13381,2020-04-07,0.39794
2020-04-08,0.29821,2020-04-08,0.34679,2020-04-08,0.16412,2020-04-08,0.12063,2020-04-08,0.38965
2020-04-09,0.26511,2020-04-09,0.32295,2020-04-09,0.15917,2020-04-09,0.11401,2020-04-09,0.35982
2020-04-10,0.24622,2020-04-10,0.30706,2020-04-10,0.14064,2020-04-10,0.10948,2020-04-10,0.32337
2020-04-11,0.28378,2020-04-11,0.33132,2020-04-11,0.14928,2020-04-11,0.1122,2020-04-11,0.32846
2020-04-12,0.30609,2020-04-12,0.3332,2020-04-12,0.16614,2020-04-12,0.11562,2020-04-12,0.39097
2020-04-13,0.28288,2020-04-13,0.32281,2020-04-13,0.17025,2020-04-13,0.12502,2020-04-13,0.36846
2020-04-14,0.27507,2020-04-14,0.28825,2020-04-14,0.1368,2020-04-14,0.11227,2020-04-14,0.34017
2020-04-15,0.27486,2020-04-15,0.28267,2020-04-15,0.11387,2020-04-15,0.11039,2020-04-15,0.36303
2020-04-16,0.25138,2020-04-16,0.23437,2020-04-16,0.11701,2020-04-16,0.09924,2020-04-16,0.34463
2020-04-17,0.22901,2020-04-17,0.23054,2020-04-17,0.12196,2020-04-17,0.08021,2020-04-17,0.2964
2020-04-18,0.23772,2020-04-18,0.22496,2020-04-18,0.09819,2020-04-18,0.0791,2020-04-18,0.31459
2020-04-19,0.28225,2020-04-19,0.26845,2020-04-19,0.11527,2020-04-19,0.10586,2020-04-19,0.38616
2020-04-20,0.24225,2020-04-20,0.25695,2020-04-20,0.14461,2020-04-20,0.09729,2020-04-20,0.3709
2020-04-21,0.24998,2020-04-21,0.25779,2020-04-21,0.19437,2020-04-21,0.1046,2020-04-21,0.35111
2020-04-22,0.24552,2020-04-22,0.25493,2020-04-22,0.25744,2020-04-22,0.10621,2020-04-22,0.32135
2020-04-23,0.22622,2020-04-23,0.25019,2020-04-23,0.21813,2020-04-23,0.09297,2020-04-23,0.30448
2020-04-24,0.22685,2020-04-24,0.22768,2020-04-24,0.16726,2020-04-24,0.08704,2020-04-24,0.26336
2020-04-25,0.23172,2020-04-25,0.235,2020-04-25,0.11729,2020-04-25,0.10189,2020-04-25,0.30734
2020-04-26,0.25507,2020-04-26,0.22768,2020-04-26,0.12342,2020-04-26,0.11143,2020-04-26,0.34755
2020-04-27,0.23828,2020-04-27,0.21737,2020-04-27,0.12042,2020-04-27,0.09715,2020-04-27,0.35877
2020-04-28,0.22726,2020-04-28,0.20169,2020-04-28,2.80012,2020-04-28,0.09213,2020-04-28,0.3631
2020-04-29,0.20782,2020-04-29,0.16454,2020-04-29,0.25765,2020-04-29,0.07352,2020-04-29,0.31299
2020-04-30,0.19012,2020-04-30,0.12579,2020-04-30,0.11959,2020-04-30,0.06,2020-04-30,0.30811
2020-05-01,0.15729,2020-05-01,0.11109,2020-05-01,0.08774,2020-05-01,0.04976,2020-05-01,0.26546
2020-05-02,0.13436,2020-05-02,0.08997,2020-05-02,0.07101,2020-05-02,0.04209,2020-05-02,0.24357
2020-05-03,0.14865,2020-05-03,0.08488,2020-05-03,0.08683,2020-05-03,0.03993,2020-05-03,0.25214
2020-05-04,0.12482,2020-05-04,0.08725,2020-05-04,0.08593,2020-05-04,0.03624,2020-05-04,0.24134
2020-05-05,0.12858,2020-05-05,0.08878,2020-05-05,0.09087,2020-05-05,0.03651,2020-05-05,0.25263
2020-05-06,0.13485,2020-05-06,0.08627,2020-05-06,0.0952,2020-05-06,0.03526,2020-05-06,0.26037
2020-05-07,0.11513,2020-05-07,0.07478,2020-05-07,0.08837,2020-05-07,0.02968,2020-05-07,0.22413
2020-05-08,0.10516,2020-05-08,0.07854,2020-05-08,0.08105,2020-05-08,0.0255,2020-05-08,0.20238
2020-05-09,0.11464,2020-05-09,0.08391,2020-05-09,0.07052,2020-05-09,0.03003,2020-05-09,0.19883
2020-05-10,0.12042,2020-05-10,0.09429,2020-05-10,0.07763,2020-05-10,0.03101,2020-05-10,0.21681
2020-05-11,0.11562,2020-05-11,0.08788,2020-05-11,0.09527,2020-05-11,0.02906,2020-05-11,0.23479
2020-05-12,0.12642,2020-05-12,0.09722,2020-05-12,0.09903,2020-05-12,0.03484,2020-05-12,0.24915
2020-05-13,0.12112,2020-05-13,0.09422,2020-05-13,0.09324,2020-05-13,0.03407,2020-05-13,0.24915
2020-05-14,0.11478,2020-05-14,0.08098,2020-05-14,0.09164,2020-05-14,0.02641,2020-05-14,0.20677
2020-05-15,0.11576,2020-05-15,0.09359,2020-05-15,0.0931,2020-05-15,0.02836,2020-05-15,0.20294
2020-05-16,0.12119,2020-05-16,0.08279,2020-05-16,0.08495,2020-05-16,0.02592,2020-05-16,0.19764
2020-05-17,0.12447,2020-05-17,0.07248,2020-05-17,0.08188,2020-05-17,0.02655,2020-05-17,0.20615
2020-05-18,0.11025,2020-05-18,0.08105,2020-05-18,0.09659,2020-05-18,0.03066,2020-05-18,0.22573
2020-05-19,0.12105,2020-05-19,0.09624,2020-05-19,0.11053,2020-05-19,0.03247,2020-05-19,0.24385
2020-05-20,0.12377,2020-05-20,0.09227,2020-05-20,0.10607,2020-05-20,0.03115,2020-05-20,0.23368
2020-05-21,0.1099,2020-05-21,0.09094,2020-05-21,0.09401,2020-05-21,0.02773,2020-05-21,0.22225
2020-05-22,0.10042,2020-05-22,0.07464,2020-05-22,0.09101,2020-05-22,0.02669,2020-05-22,0.19953
2020-05-23,0.09708,2020-05-23,0.05533,2020-05-23,0.06795,2020-05-23,0.02362,2020-05-23,0.17799
2020-05-24,0.10377,2020-05-24,0.08363,2020-05-24,0.07889,2020-05-24,0.02411,2020-05-24,0.2113
2020-05-25,0.11025,2020-05-25,0.1191,2020-05-25,0.09415,2020-05-25,0.02829,2020-05-25,0.22545
2020-05-26,0.09582,2020-05-26,0.08188,2020-05-26,0.08969,2020-05-26,0.02773,2020-05-26,0.22671
2020-05-27,0.09185,2020-05-27,0.07617,2020-05-27,0.0777,2020-05-27,0.02202,2020-05-27,0.21799
2020-05-28,0.08509,2020-05-28,0.06035,2020-05-28,0.06662,2020-05-28,0.01784,2020-05-28,0.18608
2020-05-29,0.06767,2020-05-29,0.0469,2020-05-29,0.06035,2020-05-29,0.01421,2020-05-29,0.15597
2020-05-30,0.06488,2020-05-30,0.04843,2020-05-30,0.05916,2020-05-30,0.01254,2020-05-30,0.13792
2020-05-31,0.06,2020-05-31,0.0554,2020-05-31,0.0715,2020-05-31,0.01414,2020-05-31,0.15464
2020-06-01,0.06509,2020-06-01,0.04571,2020-06-01,0.06014,2020-06-01,0.01226,2020-06-01,0.15827
2020-06-02,0.07373,2020-06-02,0.04313,2020-06-02,0.06119,2020-06-02,0.01623,2020-06-02,0.16949
2020-06-03,0.06112,2020-06-03,0.03916,2020-06-03,0.05456,2020-06-03,0.01372,2020-06-03,0.15639
2020-06-04,0.05679,2020-06-04,0.0393,2020-06-04,0.05645,2020-06-04,0.00975,2020-06-04,0.13987
2020-06-05,0.04481,2020-06-05,0.03414,2020-06-05,0.0515,2020-06-05,0.01045,2020-06-05,0.1184
2020-06-06,0.05017,2020-06-06,0.03526,2020-06-06,0.06098,2020-06-06,0.01129,2020-06-06,0.10649
2020-06-07,0.05206,2020-06-07,0.0384,2020-06-07,0.07575,2020-06-07,0.01198,2020-06-07,0.11868
2020-06-08,0.0469,2020-06-08,0.03686,2020-06-08,0.06216,2020-06-08,0.01087,2020-06-08,0.1198
2020-06-09,0.04474,2020-06-09,0.03637,2020-06-09,0.05972,2020-06-09,0.00996,2020-06-09,0.11227
2020-06-10,0.04376,2020-06-10,0.03477,2020-06-10,0.06272,2020-06-10,0.00857,2020-06-10,0.10349
2020-06-11,0.04704,2020-06-11,0.0361,2020-06-11,0.06035,2020-06-11,0.00836,2020-06-11,0.10279
2020-06-12,0.04934,2020-06-12,0.03394,2020-06-12,0.05896,2020-06-12,0.01003,2020-06-12,0.09527
2020-06-13,0.04662,2020-06-13,0.03435,2020-06-13,0.05896,2020-06-13,0.00933,2020-06-13,0.08655
2020-06-14,0.04453,2020-06-14,0.03686,2020-06-14,0.0738,2020-06-14,0.01003,2020-06-14,0.09596
2020-06-15,0.04564,2020-06-15,0.03491,2020-06-15,0.07101,2020-06-15,0.00933,2020-06-15,0.09715
2020-06-16,0.04523,2020-06-16,0.03352,2020-06-16,0.06007,2020-06-16,0.01073,2020-06-16,0.10419
2020-06-17,0.04404,2020-06-17,0.03721,2020-06-17,0.06941,2020-06-17,0.01045,2020-06-17,0.10196
2020-06-18,0.04829,2020-06-18,0.03575,2020-06-18,0.06781,2020-06-18,0.01156,2020-06-18,0.11241
2020-06-19,0.05171,2020-06-19,0.04188,2020-06-19,0.06711,2020-06-19,0.00926,2020-06-19,0.09227
2020-06-20,0.04,2020-06-20,0.04021,2020-06-20,0.08349,2020-06-20,0.00996,2020-06-20,0.08091
2020-06-21,0.04474,2020-06-21,0.04411,2020-06-21,0.0837,2020-06-21,0.01003,2020-06-21,0.09436
2020-06-22,0.04976,2020-06-22,0.03937,2020-06-22,0.07617,2020-06-22,0.0108,2020-06-22,0.09338
2020-06-23,0.05052,2020-06-23,0.03575,2020-06-23,0.0761,2020-06-23,0.00947,2020-06-23,0.09199
2020-06-24,0.05122,2020-06-24,0.04272,2020-06-24,0.0938,2020-06-24,0.00878,2020-06-24,0.10516
2020-06-25,0.05394,2020-06-25,0.04209,2020-06-25,0.08753,2020-06-25,0.01582,2020-06-25,0.10119
2020-06-26,0.04648,2020-06-26,0.04397,2020-06-26,0.07429,2020-06-26,0.01456,2020-06-26,0.09317
2020-06-27,0.04878,2020-06-27,0.03833,2020-06-27,0.0853,2020-06-27,0.01233,2020-06-27,0.08572
2020-06-28,0.04446,2020-06-28,0.04418,2020-06-28,0.09394,2020-06-28,0.01338,2020-06-28,0.09352
2020-06-29,0.05157,2020-06-29,0.04425,2020-06-29,0.08042,2020-06-29,0.01317,2020-06-29,0.10021
2020-06-30,0.05519,2020-06-30,0.05484,2020-06-30,0.07721,2020-06-30,0.01115,2020-06-30,0.1175
2020-07-01,0.04641,2020-07-01,0.07045,2020-07-01,0.09122,2020-07-01,0.0117,2020-07-01,0.11945
2020-07-02,0.05359,2020-07-02,0.05673,2020-07-02,0.09987,2020-07-02,0.01191,2020-07-02,0.10307
2020-07-03,0.04683,2020-07-03,0.05059,2020-07-03,0.10216,2020-07-03,0.01129,2020-07-03,0.09603
2020-07-04,0.04307,2020-07-04,0.04766,2020-07-04,0.09248,2020-07-04,0.01066,2020-07-04,0.10175
2020-07-05,0.04983,2020-07-05,0.05303,2020-07-05,0.10676,2020-07-05,0.01149,2020-07-05,0.10216
2020-07-06,0.04174,2020-07-06,0.05275,2020-07-06,0.09471,2020-07-06,0.01024,2020-07-06,0.10293
2020-07-07,0.0485,2020-07-07,0.04739,2020-07-07,0.10467,2020-07-07,0.00982,2020-07-07,0.10865
2020-07-08,0.04739,2020-07-08,0.05805,2020-07-08,0.10286,2020-07-08,0.01122,2020-07-08,0.09966
2020-07-09,0.04453,2020-07-09,0.05596,2020-07-09,0.0906,2020-07-09,0.00975,2020-07-09,0.09506
2020-07-10,0.04432,2020-07-10,0.04906,2020-07-10,0.10495,2020-07-10,0.00954,2020-07-10,0.08565
2020-07-11,0.04523,2020-07-11,0.05415,2020-07-11,0.12272,2020-07-11,0.01017,2020-07-11,0.08565
2020-07-12,0.05289,2020-07-12,0.06739,2020-07-12,0.14349,2020-07-12,0.01261,2020-07-12,0.1207
2020-07-13,0.05554,2020-07-13,0.0607,2020-07-13,0.13262,2020-07-13,0.01345,2020-07-13,0.14914
2020-07-14,0.05038,2020-07-14,0.06355,2020-07-14,0.12509,2020-07-14,0.01449,2020-07-14,0.14649
2020-07-15,0.057,2020-07-15,0.05972,2020-07-15,0.12196,2020-07-15,0.01191,2020-07-15,0.13729
2020-07-16,0.04871,2020-07-16,0.05659,2020-07-16,0.11778,2020-07-16,0.01254,2020-07-16,0.11603
2020-07-17,0.04648,2020-07-17,0.0476,2020-07-17,0.1092,2020-07-17,0.01108,2020-07-17,0.09262
2020-07-18,0.04585,2020-07-18,0.05582,2020-07-18,0.11903,2020-07-18,0.01205,2020-07-18,0.09617
2020-07-19,0.05484,2020-07-19,0.06418,2020-07-19,0.1483,2020-07-19,0.01191,2020-07-19,0.11534
2020-07-20,0.05031,2020-07-20,0.06342,2020-07-20,0.14363,2020-07-20,0.01142,2020-07-20,0.10537
2020-07-21,0.04627,2020-07-21,0.05679,2020-07-21,0.14161,2020-07-21,0.0124,2020-07-21,0.09896
2020-07-22,0.05233,2020-07-22,0.06697,2020-07-22,0.14802,2020-07-22,0.0124,2020-07-22,0.11415
2020-07-23,0.05749,2020-07-23,0.08035,2020-07-23,0.14935,2020-07-23,0.01066,2020-07-23,0.12935
2020-07-24,0.05603,2020-07-24,0.06516,2020-07-24,0.14956,2020-07-24,0.01247,2020-07-24,0.11882
2020-07-25,0.05164,2020-07-25,0.0685,2020-07-25,0.16217,2020-07-25,0.01352,2020-07-25,0.123
2020-07-26,0.05582,2020-07-26,0.06976,2020-07-26,0.16977,2020-07-26,0.01414,2020-07-26,0.12238
2020-07-27,0.05443,2020-07-27,0.07422,2020-07-27,0.15269,2020-07-27,0.01491,2020-07-27,0.11645
2020-07-28,0.0531,2020-07-28,0.09987,2020-07-28,0.16349,2020-07-28,0.01658,2020-07-28,0.10913
2020-07-29,0.05498,2020-07-29,0.09701,2020-07-29,0.16356,2020-07-29,0.01268,2020-07-29,0.11805
2020-07-30,0.06063,2020-07-30,0.07917,2020-07-30,0.15757,2020-07-30,0.014,2020-07-30,0.10426
2020-07-31,0.05261,2020-07-31,0.07436,2020-07-31,0.13903,2020-07-31,0.01191,2020-07-31,0.08655
2020-08-01,0.04976,2020-08-01,0.07464,2020-08-01,0.16043,2020-08-01,0.01233,2020-08-01,0.10356
2020-08-02,0.0584,2020-08-02,0.07889,2020-08-02,0.19632,2020-08-02,0.02237,2020-08-02,0.10781
2020-08-03,0.057,2020-08-03,0.08767,2020-08-03,0.16984,2020-08-03,0.01609,2020-08-03,0.12272
2020-08-04,0.05463,2020-08-04,0.08237,2020-08-04,0.18705,2020-08-04,0.01352,2020-08-04,0.11178
2020-08-05,0.05749,2020-08-05,0.08837,2020-08-05,0.21096,2020-08-05,0.01623,2020-08-05,0.11304
2020-08-06,0.06084,2020-08-06,0.08551,2020-08-06,0.19855,2020-08-06,0.01602,2020-08-06,0.11471
2020-08-07,0.06314,2020-08-07,0.08906,2020-08-07,0.18545,2020-08-07,0.01602,2020-08-07,0.11659
2020-08-08,0.07011,2020-08-08,0.1076,2020-08-08,0.20859,2020-08-08,0.01637,2020-08-08,0.12224
2020-08-09,0.07401,2020-08-09,0.13736,2020-08-09,0.2426,2020-08-09,0.01832,2020-08-09,0.14294
2020-08-10,0.07234,2020-08-10,0.12035,2020-08-10,0.23368,2020-08-10,0.0154,2020-08-10,0.13429
2020-08-11,0.07554,2020-08-11,0.12015,2020-08-11,0.22427,2020-08-11,0.01714,2020-08-11,0.13227
2020-08-12,0.07108,2020-08-12,0.11129,2020-08-12,0.22928,2020-08-12,0.01742,2020-08-12,0.12203
2020-08-13,0.06223,2020-08-13,0.1053,2020-08-13,0.24789,2020-08-13,0.0154,2020-08-13,0.11548
2020-08-14,0.06599,2020-08-14,0.10906,2020-08-14,0.2497,2020-08-14,0.01449,2020-08-14,0.11164
2020-08-15,0.07213,2020-08-15,0.11387,2020-08-15,0.25863,2020-08-15,0.01686,2020-08-15,0.11659
2020-08-16,0.07248,2020-08-16,0.13534,2020-08-16,0.27563,2020-08-16,0.01568,2020-08-16,0.12238
2020-08-17,0.07429,2020-08-17,0.15046,2020-08-17,0.29396,2020-08-17,0.0193,2020-08-17,0.11959
2020-08-18,0.07777,2020-08-18,0.13604,2020-08-18,0.26957,2020-08-18,0.01658,2020-08-18,0.11541
2020-08-19,0.07617,2020-08-19,0.13255,2020-08-19,0.30086,2020-08-19,0.02055,2020-08-19,0.12544
2020-08-20,0.08453,2020-08-20,0.13192,2020-08-20,0.31556,2020-08-20,0.02104,2020-08-20,0.13067
2020-08-21,0.08174,2020-08-21,0.15283,2020-08-21,0.3233,2020-08-21,0.02195,2020-08-21,0.13764
2020-08-22,0.08969,2020-08-22,0.16663,2020-08-22,0.36184,2020-08-22,0.02522,2020-08-22,0.16447
2020-08-23,0.10147,2020-08-23,0.18405,2020-08-23,0.40017,2020-08-23,0.03066,2020-08-23,0.17646
2020-08-24,0.09596,2020-08-24,0.17674,2020-08-24,0.39271,2020-08-24,0.02585,2020-08-24,0.15778
2020-08-25,0.09464,2020-08-25,0.17743,2020-08-25,0.4132,2020-08-25,0.02718,2020-08-25,0.16419
2020-08-26,0.10816,2020-08-26,0.19611,2020-08-26,0.46269,2020-08-26,0.03359,2020-08-26,0.18844
2020-08-27,0.11213,2020-08-27,0.21618,2020-08-27,0.47189,2020-08-27,0.03268,2020-08-27,0.18287
2020-08-28,0.10823,2020-08-28,0.19284,2020-08-28,0.38749,2020-08-28,0.02641,2020-08-28,0.17548
2020-08-29,0.12412,2020-08-29,0.2389,2020-08-29,0.46506,2020-08-29,0.03366,2020-08-29,0.19883
2020-08-30,0.12725,2020-08-30,0.25472,2020-08-30,0.47572,2020-08-30,0.03735,2020-08-30,0.22475
2020-08-31,0.12335,2020-08-31,0.23305,2020-08-31,0.44408,2020-08-31,0.04084,2020-08-31,0.22225
2020-09-01,0.13325,2020-09-01,0.24887,2020-09-01,0.48164,2020-09-01,0.04446,2020-09-01,0.25061
2020-09-02,0.15346,2020-09-02,0.26016,2020-09-02,0.50367,2020-09-02,0.04962,2020-09-02,0.29159
2020-09-03,0.1628,2020-09-03,0.29424,2020-09-03,0.52785,2020-09-03,0.04641,2020-09-03,0.36491
2020-09-04,0.17583,2020-09-04,0.28922,2020-09-04,0.5489,2020-09-04,0.0524,2020-09-04,0.40198
2020-09-05,0.20482,2020-09-05,0.34477,2020-09-05,0.6618,2020-09-05,0.06119,2020-09-05,0.50123
2020-09-06,0.24929,2020-09-06,0.44617,2020-09-06,0.83415,2020-09-06,0.09833,2020-09-06,0.6779
2020-09-07,0.28448,2020-09-07,0.49384,2020-09-07,1.00225,2020-09-07,0.10237,2020-09-07,0.8368
2020-09-08,0.24511,2020-09-08,0.41585,2020-09-08,0.75491,2020-09-08,0.08551,2020-09-08,0.65964
2020-09-09,0.24845,2020-09-09,0.3831,2020-09-09,0.7287,2020-09-09,0.09087,2020-09-09,0.6303
2020-09-10,0.23388,2020-09-10,0.34944,2020-09-10,0.64277,2020-09-10,0.07791,2020-09-10,0.52687
2020-09-11,0.21883,2020-09-11,0.35766,2020-09-11,0.66075,2020-09-11,0.07742,2020-09-11,0.48987
2020-09-12,0.27472,2020-09-12,0.46506,2020-09-12,0.78049,2020-09-12,0.08976,2020-09-12,0.59378
2020-09-13,0.31152,2020-09-13,0.51238,2020-09-13,0.82732,2020-09-13,0.0991,2020-09-13,0.64061
2020-09-14,0.26274,2020-09-14,0.42436,2020-09-14,0.75979,2020-09-14,0.09366,2020-09-14,0.60528
2020-09-15,0.25779,2020-09-15,0.39306,2020-09-15,0.62312,2020-09-15,0.08154,2020-09-15,0.57224
