Date,Knit,Date,T-Shirt,Date,Shirt,Date,Blouse,Date,Hoodie
2018-07-01,0.33243,2018-07-01,1.66162,2018-07-01,1.25391,2018-07-01,5.32927,2018-07-01,0.5303
2018-07-02,0.30449,2018-07-02,1.55213,2018-07-02,1.12846,2018-07-02,4.5857,2018-07-02,0.4442
2018-07-03,0.2794,2018-07-03,1.57836,2018-07-03,1.02525,2018-07-03,5.18272,2018-07-03,0.40941
2018-07-04,0.27883,2018-07-04,1.6331,2018-07-04,1.05547,2018-07-04,5.20781,2018-07-04,0.40029
2018-07-05,0.27769,2018-07-05,1.54073,2018-07-05,1.07087,2018-07-05,5.0031,2018-07-05,0.40029
2018-07-06,0.29879,2018-07-06,1.28413,2018-07-06,0.95226,2018-07-06,4.3924,2018-07-06,0.36151
2018-07-07,0.25659,2018-07-07,1.37708,2018-07-07,1.01727,2018-07-07,4.44543,2018-07-07,0.41226
2018-07-08,0.28568,2018-07-08,1.58464,2018-07-08,1.30295,2018-07-08,5.05214,2018-07-08,0.50293
2018-07-09,0.30848,2018-07-09,1.45748,2018-07-09,1.18491,2018-07-09,4.70716,2018-07-09,0.47898
2018-07-10,0.31362,2018-07-10,1.57437,2018-07-10,1.0874,2018-07-10,4.65185,2018-07-10,0.43735
2018-07-11,0.34327,2018-07-11,1.84295,2018-07-11,1.07657,2018-07-11,4.5475,2018-07-11,0.37121
2018-07-12,0.27883,2018-07-12,1.72206,2018-07-12,0.97678,2018-07-12,4.44201,2018-07-12,0.37691
2018-07-13,0.26629,2018-07-13,1.57209,2018-07-13,0.89182,2018-07-13,4.03088,2018-07-13,0.35752
2018-07-14,0.23207,2018-07-14,1.46831,2018-07-14,0.88726,2018-07-14,3.82902,2018-07-14,0.33814
2018-07-15,0.30734,2018-07-15,2.0009,2018-07-15,1.06973,2018-07-15,4.63816,2018-07-15,0.43222
2018-07-16,0.29651,2018-07-16,1.89312,2018-07-16,0.91064,2018-07-16,4.52127,2018-07-16,0.36094
2018-07-17,0.27997,2018-07-17,1.66561,2018-07-17,0.95739,2018-07-17,4.39981,2018-07-17,0.37292
2018-07-18,0.27028,2018-07-18,1.7175,2018-07-18,0.98476,2018-07-18,4.29831,2018-07-18,0.35068
2018-07-19,0.27484,2018-07-19,1.59262,2018-07-19,0.8941,2018-07-19,4.16773,2018-07-19,0.34042
2018-07-20,0.26401,2018-07-20,1.58407,2018-07-20,0.89068,2018-07-20,3.60606,2018-07-20,0.29993
2018-07-21,0.24348,2018-07-21,1.59775,2018-07-21,0.91007,2018-07-21,3.71555,2018-07-21,0.40827
2018-07-22,0.28396,2018-07-22,1.86119,2018-07-22,0.99902,2018-07-22,4.10558,2018-07-22,0.47727
2018-07-23,0.30506,2018-07-23,1.90966,2018-07-23,0.96538,2018-07-23,3.84157,2018-07-23,0.39573
2018-07-24,0.30335,2018-07-24,1.62341,2018-07-24,0.88155,2018-07-24,4.00066,2018-07-24,0.41626
2018-07-25,0.31305,2018-07-25,1.5356,2018-07-25,0.92033,2018-07-25,3.77086,2018-07-25,0.44591
2018-07-26,0.26914,2018-07-26,1.45577,2018-07-26,0.89581,2018-07-26,3.65396,2018-07-26,0.47157
2018-07-27,0.30962,2018-07-27,1.25391,2018-07-27,0.77834,2018-07-27,3.13164,2018-07-27,0.4134
2018-07-28,0.21782,2018-07-28,1.22768,2018-07-28,0.81028,2018-07-28,3.21033,2018-07-28,0.46815
2018-07-29,0.25944,2018-07-29,1.47914,2018-07-29,0.84221,2018-07-29,3.5633,2018-07-29,0.50578
2018-07-30,0.3273,2018-07-30,1.4934,2018-07-30,0.88098,2018-07-30,3.42359,2018-07-30,0.54741
2018-07-31,0.32787,2018-07-31,1.45976,2018-07-31,0.92147,2018-07-31,3.33578,2018-07-31,0.53201
2018-08-01,0.29366,2018-08-01,1.46033,2018-08-01,0.87243,2018-08-01,3.46522,2018-08-01,0.53543
2018-08-02,0.28054,2018-08-02,1.37023,2018-08-02,0.82054,2018-08-02,3.32723,2018-08-02,0.56964
2018-08-03,0.30848,2018-08-03,1.22198,2018-08-03,0.87528,2018-08-03,2.964,2018-08-03,0.59473
2018-08-04,0.28396,2018-08-04,1.12219,2018-08-04,0.80229,2018-08-04,2.99251,2018-08-04,0.59644
2018-08-05,0.34156,2018-08-05,1.44778,2018-08-05,0.9631,2018-08-05,3.60378,2018-08-05,0.70308
2018-08-06,0.32274,2018-08-06,1.42098,2018-08-06,0.97621,2018-08-06,3.43956,2018-08-06,0.77492
2018-08-07,0.36494,2018-08-07,1.44208,2018-08-07,0.98419,2018-08-07,3.65396,2018-08-07,0.82738
2018-08-08,0.3963,2018-08-08,1.60687,2018-08-08,0.96139,2018-08-08,3.4139,2018-08-08,0.82738
2018-08-09,0.38147,2018-08-09,1.46318,2018-08-09,1.02639,2018-08-09,3.44697,2018-08-09,0.97165
2018-08-10,0.3638,2018-08-10,1.2961,2018-08-10,1.00472,2018-08-10,3.05238,2018-08-10,0.9591
2018-08-11,0.37349,2018-08-11,1.04692,2018-08-11,0.99161,2018-08-11,3.25766,2018-08-11,1.11192
2018-08-12,0.3963,2018-08-12,1.30979,2018-08-12,1.12846,2018-08-12,3.72467,2018-08-12,1.3229
2018-08-13,0.45902,2018-08-13,1.26702,2018-08-13,1.09881,2018-08-13,3.60549,2018-08-13,1.21399
2018-08-14,0.43051,2018-08-14,1.20886,2018-08-14,1.03038,2018-08-14,3.52053,2018-08-14,1.14785
2018-08-15,0.50635,2018-08-15,1.25733,2018-08-15,1.11192,2018-08-15,3.73265,2018-08-15,1.34286
2018-08-16,0.54398,2018-08-16,1.20658,2018-08-16,1.14728,2018-08-16,3.58269,2018-08-16,1.45006
2018-08-17,0.59188,2018-08-17,0.99047,2018-08-17,1.18377,2018-08-17,3.45952,2018-08-17,1.57437
2018-08-18,0.60272,2018-08-18,0.95454,2018-08-18,1.27957,2018-08-18,3.39052,2018-08-18,1.96497
2018-08-19,0.68084,2018-08-19,1.13017,2018-08-19,1.44835,2018-08-19,3.96872,2018-08-19,2.24153
2018-08-20,0.69395,2018-08-20,1.21399,2018-08-20,1.41414,2018-08-20,3.78169,2018-08-20,1.85207
2018-08-21,0.6968,2018-08-21,1.15412,2018-08-21,1.4341,2018-08-21,3.8467,2018-08-21,1.97923
2018-08-22,0.68654,2018-08-22,1.07258,2018-08-22,1.41015,2018-08-22,3.87179,2018-08-22,2.07445
2018-08-23,0.76466,2018-08-23,1.01271,2018-08-23,1.39418,2018-08-23,3.68418,2018-08-23,2.3379
2018-08-24,0.76922,2018-08-24,0.942,2018-08-24,1.344,2018-08-24,3.48746,2018-08-24,2.47247
2018-08-25,0.77892,2018-08-25,0.98077,2018-08-25,1.49568,2018-08-25,3.59751,2018-08-25,2.80947
2018-08-26,1.03095,2018-08-26,1.16609,2018-08-26,1.9376,2018-08-26,4.31371,2018-08-26,4.18598
2018-08-27,0.99389,2018-08-27,1.10679,2018-08-27,1.76825,2018-08-27,4.13922,2018-08-27,3.61462
2018-08-28,0.97621,2018-08-28,1.19175,2018-08-28,1.76197,2018-08-28,4.14606,2018-08-28,3.44298
2018-08-29,1.00871,2018-08-29,1.1028,2018-08-29,1.6006,2018-08-29,4.01662,2018-08-29,3.2052
2018-08-30,1.01213,2018-08-30,1.03608,2018-08-30,1.47002,2018-08-30,3.84214,2018-08-30,3.25823
2018-08-31,0.92603,2018-08-31,0.94314,2018-08-31,1.51564,2018-08-31,3.47263,2018-08-31,3.07861
2018-09-01,1.03209,2018-09-01,0.94656,2018-09-01,1.73974,2018-09-01,3.89859,2018-09-01,3.81362
2018-09-02,1.43353,2018-09-02,1.145,2018-09-02,2.0984,2018-09-02,4.52697,2018-09-02,4.88906
2018-09-03,1.25562,2018-09-03,1.19803,2018-09-03,2.05393,2018-09-03,4.5532,2018-09-03,4.40551
2018-09-04,1.34856,2018-09-04,1.17693,2018-09-04,1.92221,2018-09-04,4.84629,2018-09-04,4.27436
2018-09-05,1.36282,2018-09-05,1.13188,2018-09-05,1.90624,2018-09-05,4.78129,2018-09-05,4.17914
2018-09-06,1.43638,2018-09-06,1.04122,2018-09-06,1.81329,2018-09-06,4.37586,2018-09-06,4.40893
2018-09-07,1.48143,2018-09-07,0.96823,2018-09-07,1.73289,2018-09-07,3.94249,2018-09-07,4.82006
2018-09-08,1.66618,2018-09-08,0.95454,2018-09-08,1.91935,2018-09-08,4.22988,2018-09-08,6.15951
2018-09-09,1.9165,2018-09-09,1.19346,2018-09-09,2.29342,2018-09-09,5.16276,2018-09-09,7.46588
2018-09-10,1.90738,2018-09-10,1.17009,2018-09-10,2.28144,2018-09-10,4.79497,2018-09-10,6.47028
2018-09-11,2.07559,2018-09-11,1.17978,2018-09-11,2.1999,2018-09-11,4.83204,2018-09-11,6.9065
2018-09-12,1.93247,2018-09-12,1.17807,2018-09-12,2.01458,2018-09-12,4.65242,2018-09-12,6.3511
2018-09-13,1.80018,2018-09-13,1.01727,2018-09-13,1.78592,2018-09-13,4.32112,2018-09-13,6.09108
2018-09-14,1.69013,2018-09-14,0.96367,2018-09-14,1.65648,2018-09-14,3.80165,2018-09-14,5.66912
2018-09-15,1.76083,2018-09-15,0.8998,2018-09-15,1.91878,2018-09-15,3.90828,2018-09-15,6.97093
2018-09-16,2.01344,2018-09-16,1.09995,2018-09-16,2.27574,2018-09-16,4.50986,2018-09-16,8.04408
2018-09-17,1.79277,2018-09-17,1.13872,2018-09-17,2.05678,2018-09-17,4.21848,2018-09-17,6.22565
2018-09-18,1.71636,2018-09-18,1.10508,2018-09-18,1.80132,2018-09-18,3.96701,2018-09-18,5.58986
2018-09-19,1.80645,2018-09-19,0.91178,2018-09-19,1.6599,2018-09-19,3.66594,2018-09-19,5.54481
2018-09-20,1.82128,2018-09-20,0.77093,2018-09-20,1.37365,2018-09-20,3.19608,2018-09-20,6.01524
2018-09-21,1.68499,2018-09-21,0.71847,2018-09-21,1.30124,2018-09-21,2.56256,2018-09-21,5.98958
2018-09-22,1.56411,2018-09-22,0.69908,2018-09-22,1.57095,2018-09-22,2.59963,2018-09-22,6.70635
2018-09-23,1.69811,2018-09-23,0.6529,2018-09-23,1.40616,2018-09-23,2.42115,2018-09-23,6.65047
2018-09-24,1.73917,2018-09-24,0.60899,2018-09-24,1.45805,2018-09-24,2.1292,2018-09-24,7.2663
2018-09-25,2.23811,2018-09-25,0.80115,2018-09-25,1.66047,2018-09-25,2.57169,2018-09-25,8.16611
2018-09-26,2.65608,2018-09-26,0.97222,2018-09-26,1.95528,2018-09-26,3.14362,2018-09-26,9.09044
2018-09-27,2.63498,2018-09-27,1.09197,2018-09-27,1.77509,2018-09-27,2.99536,2018-09-27,8.3041
2018-09-28,2.60134,2018-09-28,0.95112,2018-09-28,1.49625,2018-09-28,2.94119,2018-09-28,7.60559
2018-09-29,2.82771,2018-09-29,0.94257,2018-09-29,1.6907,2018-09-29,3.14419,2018-09-29,8.71466
2018-09-30,3.29815,2018-09-30,1.03038,2018-09-30,1.8304,2018-09-30,3.4139,2018-09-30,10.20066
2018-10-01,3.79823,2018-10-01,1.13188,2018-10-01,1.7768,2018-10-01,2.9161,2018-10-01,11.04116
2018-10-02,3.55018,2018-10-02,0.94428,2018-10-02,1.37594,2018-10-02,2.72222,2018-10-02,9.23413
2018-10-03,3.504,2018-10-03,0.94257,2018-10-03,1.59262,2018-10-03,3.08602,2018-10-03,9.68404
2018-10-04,3.40364,2018-10-04,0.9688,2018-10-04,1.46147,2018-10-04,2.83741,2018-10-04,8.07887
2018-10-05,3.16643,2018-10-05,0.84848,2018-10-05,1.21057,2018-10-05,2.57853,2018-10-05,7.60844
2018-10-06,3.27933,2018-10-06,0.83423,2018-10-06,1.32975,2018-10-06,2.89044,2018-10-06,8.53333
2018-10-07,3.59637,2018-10-07,0.95625,2018-10-07,1.52191,2018-10-07,3.01703,2018-10-07,8.85893
2018-10-08,3.65339,2018-10-08,0.87585,2018-10-08,1.4073,2018-10-08,2.66064,2018-10-08,8.04351
2018-10-09,4.07022,2018-10-09,0.88897,2018-10-09,1.44721,2018-10-09,2.86877,2018-10-09,9.02714
2018-10-10,4.56688,2018-10-10,0.90436,2018-10-10,1.30409,2018-10-10,2.36983,2018-10-10,9.38524
2018-10-11,4.72312,2018-10-11,0.76124,2018-10-11,1.145,2018-10-11,2.17082,2018-10-11,9.19935
2018-10-12,3.99724,2018-10-12,0.63921,2018-10-12,0.99161,2018-10-12,1.71408,2018-10-12,7.52233
2018-10-13,3.87179,2018-10-13,0.61184,2018-10-13,1.0338,2018-10-13,1.8418,2018-10-13,7.76411
2018-10-14,4.40779,2018-10-14,0.76808,2018-10-14,1.27158,2018-10-14,2.12178,2018-10-14,9.04311
2018-10-15,4.15348,2018-10-15,0.78747,2018-10-15,1.18206,2018-10-15,2.22784,2018-10-15,7.85135
2018-10-16,4.05255,2018-10-16,0.73102,2018-10-16,1.02411,2018-10-16,2.16284,2018-10-16,7.20643
2018-10-17,3.90828,2018-10-17,0.75097,2018-10-17,1.05319,2018-10-17,1.9912,2018-10-17,7.04449
2018-10-18,3.8524,2018-10-18,0.65974,2018-10-18,0.97393,2018-10-18,1.9262,2018-10-18,6.44633
2018-10-19,3.60492,2018-10-19,0.54684,2018-10-19,0.86046,2018-10-19,1.67017,2018-10-19,5.59043
2018-10-20,3.58554,2018-10-20,0.536,2018-10-20,0.92888,2018-10-20,1.69298,2018-10-20,6.14012
2018-10-21,4.14093,2018-10-21,0.71961,2018-10-21,1.10052,2018-10-21,2.06305,2018-10-21,7.19845
2018-10-22,4.04,2018-10-22,0.71106,2018-10-22,1.01099,2018-10-22,1.9701,2018-10-22,6.29978
2018-10-23,4.00123,2018-10-23,0.66601,2018-10-23,0.98933,2018-10-23,1.97181,2018-10-23,6.19999
2018-10-24,3.93622,2018-10-24,0.67456,2018-10-24,0.9209,2018-10-24,1.96155,2018-10-24,5.84304
2018-10-25,3.70414,2018-10-25,0.60215,2018-10-25,0.86502,2018-10-25,1.6542,2018-10-25,5.10688
2018-10-26,3.50228,2018-10-26,0.5149,2018-10-26,0.80058,2018-10-26,1.58578,2018-10-26,4.97915
2018-10-27,3.7777,2018-10-27,0.47385,2018-10-27,0.79374,2018-10-27,1.51735,2018-10-27,5.7672
2018-10-28,4.70716,2018-10-28,0.58675,2018-10-28,0.96709,2018-10-28,1.78136,2018-10-28,6.74056
2018-10-29,4.46767,2018-10-29,0.62553,2018-10-29,0.92717,2018-10-29,1.63025,2018-10-29,5.65429
2018-10-30,4.75734,2018-10-30,0.54227,2018-10-30,1.11135,2018-10-30,1.5738,2018-10-30,5.34409
2018-10-31,4.4996,2018-10-31,0.56223,2018-10-31,0.87015,2018-10-31,1.42668,2018-10-31,4.7773
2018-11-01,4.41236,2018-11-01,0.49666,2018-11-01,0.80515,2018-11-01,1.43581,2018-11-01,4.982
2018-11-02,3.81134,2018-11-02,0.48411,2018-11-02,0.75383,2018-11-02,1.29439,2018-11-02,3.79823
2018-11-03,4.04741,2018-11-03,0.46358,2018-11-03,0.76409,2018-11-03,1.46603,2018-11-03,4.54921
2018-11-04,4.64557,2018-11-04,0.54284,2018-11-04,0.99332,2018-11-04,1.78193,2018-11-04,5.37375
2018-11-05,4.46196,2018-11-05,0.57649,2018-11-05,0.90208,2018-11-05,1.89312,2018-11-05,4.68264
2018-11-06,4.32454,2018-11-06,0.59873,2018-11-06,0.91178,2018-11-06,1.76425,2018-11-06,4.28919
2018-11-07,4.2162,2018-11-07,0.5571,2018-11-07,0.85133,2018-11-07,1.71008,2018-11-07,4.243
2018-11-08,4.11299,2018-11-08,0.5246,2018-11-08,0.80343,2018-11-08,1.71408,2018-11-08,4.01035
2018-11-09,3.45268,2018-11-09,0.50977,2018-11-09,0.72645,2018-11-09,1.41813,2018-11-09,3.53308
2018-11-10,3.73607,2018-11-10,0.51205,2018-11-10,0.82453,2018-11-10,1.53674,2018-11-10,4.05426
2018-11-11,4.54065,2018-11-11,0.56166,2018-11-11,0.89923,2018-11-11,1.79391,2018-11-11,4.95406
2018-11-12,4.30858,2018-11-12,0.57535,2018-11-12,0.8884,2018-11-12,1.84751,2018-11-12,4.12725
2018-11-13,4.21563,2018-11-13,0.57078,2018-11-13,0.83138,2018-11-13,1.75285,2018-11-13,4.03601
2018-11-14,4.10444,2018-11-14,0.53828,2018-11-14,0.804,2018-11-14,1.62398,2018-11-14,3.76345
2018-11-15,3.7663,2018-11-15,0.48981,2018-11-15,0.77321,2018-11-15,1.65021,2018-11-15,3.79253
2018-11-16,3.47092,2018-11-16,0.44077,2018-11-16,0.74071,2018-11-16,1.43125,2018-11-16,3.26279
2018-11-17,3.71954,2018-11-17,0.44591,2018-11-17,0.8405,2018-11-17,1.43125,2018-11-17,3.89688
2018-11-18,4.37301,2018-11-18,0.49266,2018-11-18,0.94941,2018-11-18,1.65135,2018-11-18,4.51728
2018-11-19,4.25669,2018-11-19,0.56451,2018-11-19,0.88384,2018-11-19,1.68556,2018-11-19,4.02004
2018-11-20,4.22874,2018-11-20,0.54056,2018-11-20,0.85932,2018-11-20,1.63767,2018-11-20,3.84099
2018-11-21,4.1683,2018-11-21,0.52745,2018-11-21,0.83594,2018-11-21,1.57779,2018-11-21,3.62602
2018-11-22,3.96245,2018-11-22,0.44249,2018-11-22,0.79716,2018-11-22,1.50138,2018-11-22,3.44868
2018-11-23,3.6916,2018-11-23,0.4077,2018-11-23,0.7812,2018-11-23,1.33944,2018-11-23,3.21832
2018-11-24,3.79367,2018-11-24,0.3752,2018-11-24,0.74413,2018-11-24,1.28869,2018-11-24,3.65681
2018-11-25,4.41806,2018-11-25,0.41797,2018-11-25,0.90265,2018-11-25,1.6428,2018-11-25,4.28748
2018-11-26,4.02347,2018-11-26,0.44648,2018-11-26,0.85361,2018-11-26,1.68328,2018-11-26,3.77884
2018-11-27,3.89346,2018-11-27,0.46415,2018-11-27,0.87129,2018-11-27,1.78079,2018-11-27,3.42473
2018-11-28,3.65909,2018-11-28,0.45047,2018-11-28,0.808,2018-11-28,1.64736,2018-11-28,3.54163
2018-11-29,3.57242,2018-11-29,0.4174,2018-11-29,0.73273,2018-11-29,1.58578,2018-11-29,3.18296
2018-11-30,3.14533,2018-11-30,0.43165,2018-11-30,0.69053,2018-11-30,1.45177,2018-11-30,2.761
2018-12-01,3.60835,2018-12-01,0.36322,2018-12-01,0.72817,2018-12-01,1.72092,2018-12-01,3.38596
2018-12-02,4.3023,2018-12-02,0.47442,2018-12-02,0.85932,2018-12-02,2.05051,2018-12-02,4.09417
2018-12-03,4.0554,2018-12-03,0.48525,2018-12-03,0.91064,2018-12-03,2.03169,2018-12-03,3.41561
2018-12-04,4.08904,2018-12-04,0.4881,2018-12-04,0.85532,2018-12-04,2.05507,2018-12-04,3.25766
2018-12-05,4.08505,2018-12-05,0.49552,2018-12-05,0.75725,2018-12-05,1.82185,2018-12-05,3.20691
2018-12-06,3.85525,2018-12-06,0.44591,2018-12-06,0.77549,2018-12-06,1.69184,2018-12-06,3.04896
2018-12-07,3.56729,2018-12-07,0.37235,2018-12-07,0.70992,2018-12-07,1.49454,2018-12-07,2.88017
2018-12-08,3.79082,2018-12-08,0.38375,2018-12-08,0.72874,2018-12-08,1.47686,2018-12-08,3.37513
2018-12-09,4.5475,2018-12-09,0.51376,2018-12-09,0.90835,2018-12-09,1.81215,2018-12-09,4.18085
2018-12-10,4.37643,2018-12-10,0.45845,2018-12-10,0.82054,2018-12-10,1.77053,2018-12-10,3.49943
2018-12-11,4.34279,2018-12-11,0.47613,2018-12-11,0.82795,2018-12-11,1.89541,2018-12-11,3.48062
2018-12-12,4.04228,2018-12-12,0.39915,2018-12-12,0.78348,2018-12-12,1.79676,2018-12-12,3.25766
2018-12-13,3.83529,2018-12-13,0.42082,2018-12-13,0.78918,2018-12-13,1.76939,2018-12-13,3.11511
2018-12-14,3.26792,2018-12-14,0.402,2018-12-14,0.7122,2018-12-14,1.57836,2018-12-14,2.72907
2018-12-15,3.51255,2018-12-15,0.35638,2018-12-15,0.76238,2018-12-15,1.68328,2018-12-15,3.30727
2018-12-16,4.36104,2018-12-16,0.45674,2018-12-16,0.92318,2018-12-16,2.02998,2018-12-16,3.95561
2018-12-17,3.88319,2018-12-17,0.48012,2018-12-17,0.87813,2018-12-17,2.07616,2018-12-17,3.46408
2018-12-18,3.7298,2018-12-18,0.43336,2018-12-18,0.84506,2018-12-18,2.01743,2018-12-18,3.1841
2018-12-19,3.40022,2018-12-19,0.4288,2018-12-19,0.73273,2018-12-19,1.86461,2018-12-19,3.02957
2018-12-20,3.10598,2018-12-20,0.42937,2018-12-20,0.73045,2018-12-20,1.66846,2018-12-20,2.71595
2018-12-21,2.59392,2018-12-21,0.38774,2018-12-21,0.63123,2018-12-21,1.57893,2018-12-21,2.43825
2018-12-22,2.81004,2018-12-22,0.31989,2018-12-22,0.67342,2018-12-22,1.69469,2018-12-22,2.77183
2018-12-23,3.31297,2018-12-23,0.41226,2018-12-23,0.74641,2018-12-23,1.95015,2018-12-23,3.35973
2018-12-24,2.60932,2018-12-24,0.31818,2018-12-24,0.61355,2018-12-24,1.51963,2018-12-24,2.5694
2018-12-25,3.09971,2018-12-25,0.39858,2018-12-25,0.71448,2018-12-25,1.80588,2018-12-25,3.00106
2018-12-26,2.99023,2018-12-26,0.38831,2018-12-26,0.69338,2018-12-26,1.73802,2018-12-26,2.65551
2018-12-27,2.67547,2018-12-27,0.3866,2018-12-27,0.63009,2018-12-27,1.65705,2018-12-27,2.47076
2018-12-28,2.4719,2018-12-28,0.35923,2018-12-28,0.56736,2018-12-28,1.52476,2018-12-28,2.09555
2018-12-29,2.59221,2018-12-29,0.31476,2018-12-29,0.605,2018-12-29,1.52989,2018-12-29,2.54203
2018-12-30,2.92921,2018-12-30,0.34555,2018-12-30,0.66886,2018-12-30,1.82527,2018-12-30,2.86763
2018-12-31,2.33333,2018-12-31,0.31875,2018-12-31,0.56223,2018-12-31,1.40274,2018-12-31,2.33733
2019-01-01,2.68858,2019-01-01,0.36779,2019-01-01,0.69623,2019-01-01,1.77338,2019-01-01,2.91952
2019-01-02,2.68915,2019-01-02,0.39972,2019-01-02,0.74413,2019-01-02,1.7979,2019-01-02,2.75416
2019-01-03,2.56028,2019-01-03,0.39858,2019-01-03,0.68369,2019-01-03,1.7346,2019-01-03,2.65437
2019-01-04,2.40974,2019-01-04,0.35866,2019-01-04,0.64434,2019-01-04,1.70495,2019-01-04,2.47931
2019-01-05,2.54375,2019-01-05,0.35581,2019-01-05,0.73558,2019-01-05,2.02142,2019-01-05,2.84938
2019-01-06,3.04155,2019-01-06,0.44933,2019-01-06,0.81598,2019-01-06,2.38351,2019-01-06,3.36315
2019-01-07,2.84881,2019-01-07,0.4345,2019-01-07,0.81142,2019-01-07,2.28715,2019-01-07,3.06892
2019-01-08,2.87162,2019-01-08,0.49266,2019-01-08,0.85418,2019-01-08,2.24381,2019-01-08,2.94803
2019-01-09,2.86421,2019-01-09,0.51148,2019-01-09,0.79659,2019-01-09,2.09441,2019-01-09,2.84596
2019-01-10,2.73306,2019-01-10,0.45104,2019-01-10,0.78234,2019-01-10,2.13205,2019-01-10,2.72565
2019-01-11,2.4086,2019-01-11,0.41683,2019-01-11,0.76466,2019-01-11,2.03226,2019-01-11,2.45878
2019-01-12,2.43939,2019-01-12,0.3963,2019-01-12,0.76409,2019-01-12,2.29114,2019-01-12,2.75815
2019-01-13,2.80377,2019-01-13,0.48069,2019-01-13,0.90379,2019-01-13,2.65323,2019-01-13,3.51426
2019-01-14,2.62072,2019-01-14,0.52004,2019-01-14,0.92261,2019-01-14,2.40119,2019-01-14,3.00277
2019-01-15,2.52835,2019-01-15,0.50065,2019-01-15,0.8998,2019-01-15,2.59735,2019-01-15,2.90869
2019-01-16,2.46791,2019-01-16,0.46415,2019-01-16,0.88441,2019-01-16,2.4776,2019-01-16,2.87276
2019-01-17,2.34645,2019-01-17,0.47271,2019-01-17,0.91577,2019-01-17,2.42571,2019-01-17,2.81232
2019-01-18,2.0927,2019-01-18,0.39801,2019-01-18,0.85076,2019-01-18,2.30938,2019-01-18,2.51181
2019-01-19,2.25578,2019-01-19,0.41226,2019-01-19,0.96139,2019-01-19,2.54831,2019-01-19,2.73534
2019-01-20,2.64296,2019-01-20,0.47499,2019-01-20,1.02867,2019-01-20,3.10997,2019-01-20,3.37855
2019-01-21,2.42286,2019-01-21,0.5092,2019-01-21,0.96253,2019-01-21,2.80833,2019-01-21,3.04725
2019-01-22,2.39492,2019-01-22,0.49894,2019-01-22,0.97393,2019-01-22,2.89557,2019-01-22,3.02159
2019-01-23,2.25008,2019-01-23,0.52118,2019-01-23,0.97564,2019-01-23,2.8528,2019-01-23,2.74218
2019-01-24,2.02485,2019-01-24,0.49495,2019-01-24,0.91121,2019-01-24,2.60077,2019-01-24,2.64524
2019-01-25,1.86975,2019-01-25,0.47328,2019-01-25,0.82111,2019-01-25,2.49014,2019-01-25,2.35614
2019-01-26,1.96326,2019-01-26,0.46073,2019-01-26,0.83537,2019-01-26,2.69143,2019-01-26,2.69656
2019-01-27,2.21245,2019-01-27,0.50464,2019-01-27,1.00073,2019-01-27,3.03299,2019-01-27,3.05238
2019-01-28,2.22556,2019-01-28,0.57021,2019-01-28,0.97279,2019-01-28,2.9064,2019-01-28,2.90869
2019-01-29,2.06305,2019-01-29,0.53258,2019-01-29,0.96196,2019-01-29,2.74902,2019-01-29,2.60647
2019-01-30,1.7346,2019-01-30,0.48525,2019-01-30,0.97906,2019-01-30,2.57511,2019-01-30,2.39834
2019-01-31,1.49169,2019-01-31,0.44306,2019-01-31,0.873,2019-01-31,2.39549,2019-01-31,2.25635
2019-02-01,1.37594,2019-02-01,0.38375,2019-02-01,0.7926,2019-02-01,2.16968,2019-02-01,2.23925
2019-02-02,1.46147,2019-02-02,0.40656,2019-02-02,0.808,2019-02-02,2.37268,2019-02-02,2.48501
2019-02-03,1.63938,2019-02-03,0.39858,2019-02-03,0.93516,2019-02-03,2.69599,2019-02-03,2.83342
2019-02-04,1.47344,2019-02-04,0.40428,2019-02-04,0.83252,2019-02-04,2.37154,2019-02-04,2.73534
2019-02-05,1.45406,2019-02-05,0.44819,2019-02-05,0.8673,2019-02-05,2.3761,2019-02-05,3.19779
2019-02-06,1.79048,2019-02-06,0.58105,2019-02-06,1.15925,2019-02-06,2.9543,2019-02-06,3.61633
2019-02-07,1.84466,2019-02-07,0.65632,2019-02-07,1.12504,2019-02-07,2.98338,2019-02-07,3.5097
2019-02-08,1.67587,2019-02-08,0.58675,2019-02-08,1.05718,2019-02-08,2.84938,2019-02-08,3.21489
2019-02-09,1.87545,2019-02-09,0.54627,2019-02-09,1.07429,2019-02-09,3.07975,2019-02-09,3.38083
2019-02-10,2.22898,2019-02-10,0.65917,2019-02-10,1.20145,2019-02-10,3.89231,2019-02-10,3.95846
2019-02-11,1.92563,2019-02-11,0.67285,2019-02-11,1.14899,2019-02-11,3.36771,2019-02-11,3.37398
2019-02-12,1.83895,2019-02-12,0.67456,2019-02-12,1.18719,2019-02-12,3.38482,2019-02-12,3.13962
2019-02-13,1.6599,2019-02-13,0.64833,2019-02-13,1.1507,2019-02-13,3.39565,2019-02-13,3.07234
2019-02-14,1.65705,2019-02-14,0.58789,2019-02-14,1.06745,2019-02-14,3.21204,2019-02-14,2.85737
2019-02-15,1.56468,2019-02-15,0.53828,2019-02-15,0.98419,2019-02-15,3.13335,2019-02-15,2.74959
2019-02-16,1.61201,2019-02-16,0.57364,2019-02-16,0.94884,2019-02-16,3.34718,2019-02-16,3.03984
2019-02-17,1.91137,2019-02-17,0.64491,2019-02-17,1.18833,2019-02-17,3.96815,2019-02-17,3.57014
